repo,dependency_file,affected_test_file,bypass_method,commit_hash,commit_date,commit_author,commit_message,total_commits_to_file,description
matplotlib,lib/matplotlib/ticker.py,lib/matplotlib/tests/test_ticker.py,subprocess (subprocess_run_helper),0800a480d15a0b5971dbc4dd3c150b3d5e9e073c,2023-11-06T15:37:11-05:00,hannah,Backport PR #27276: Clarify behavior of `prune` parameter to MaxNLocator.,718,Ticker locale test in subprocess
matplotlib,lib/matplotlib/figure.py,lib/matplotlib/tests/test_pickle.py,subprocess (subprocess_run_helper),9429b0f2ea634c3c3d3202d1264082672b40b23a,2023-11-02T05:24:49-04:00,Elliott Sales de Andrade,Backport PR #26669: [DOC] debug backends,1087,Figure pickle format used in subprocess test
matplotlib,lib/matplotlib/backends/backend_macosx.py,lib/matplotlib/tests/test_backend_macosx.py,subprocess (subprocess_run_helper),276e9286cd2d36a929d2160dd8e4459c9deef229,2023-10-30T12:09:08-05:00,Kyle Sunden,Backport PR #27221: FIX: Enable interrupts on macosx event loops,146,Backend code executed in subprocess
matplotlib,lib/matplotlib/backends/backend_macosx.py,lib/matplotlib/tests/test_backend_macosx.py,subprocess (subprocess_run_helper),3bd9abe6b366afb86fe6ae2b5b350d43c15f6d9e,2023-10-29T00:10:03+02:00,Antony Lee,Factor out common parts of qt and macos interrupt handling.,146,Backend code executed in subprocess
matplotlib,lib/matplotlib/backends/backend_macosx.py,lib/matplotlib/tests/test_backend_macosx.py,subprocess (subprocess_run_helper),faddff9a21095a9f2777016dcd244904812f8441,2023-10-28T09:28:14-06:00,Greg Lucas,FIX: Enable interrupts on macosx event loops,146,Backend code executed in subprocess
matplotlib,lib/matplotlib/figure.py,lib/matplotlib/tests/test_pickle.py,subprocess (subprocess_run_helper),3bd567202c82038a5d8e5f424ac6ae5b3a5437f7,2023-10-25T08:17:56+02:00,Jirka,suggestion,1087,Figure pickle format used in subprocess test
matplotlib,lib/matplotlib/figure.py,lib/matplotlib/tests/test_pickle.py,subprocess (subprocess_run_helper),30a6af33b62f72a5005c42fb0e20a00c2988a612,2023-10-16T23:17:34+02:00,Tim Hoffmann,Use Axes instead of axes core library code,1087,Figure pickle format used in subprocess test
matplotlib,lib/matplotlib/ticker.py,lib/matplotlib/tests/test_ticker.py,subprocess (subprocess_run_helper),30a6af33b62f72a5005c42fb0e20a00c2988a612,2023-10-16T23:17:34+02:00,Tim Hoffmann,Use Axes instead of axes core library code,718,Ticker locale test in subprocess
matplotlib,lib/matplotlib/backends/backend_macosx.py,lib/matplotlib/tests/test_backend_macosx.py,subprocess (subprocess_run_helper),1e6993831473efc56bf6a0fce6eeb17769eb9d13,2023-09-28T23:35:23+02:00,Antony Lee,Fix incorrect skip check in test_backend_ps.,146,Backend code executed in subprocess
matplotlib,lib/matplotlib/backends/backend_macosx.py,lib/matplotlib/tests/test_backend_macosx.py,subprocess (subprocess_run_helper),f49bbe146b63ada7bca09c3397765614ffe43240,2023-09-28T20:30:58-04:00,Elliott Sales de Andrade,Backport PR #26955: Fix incorrect skip check in test_backend_ps.,146,Backend code executed in subprocess
matplotlib,lib/matplotlib/figure.py,lib/matplotlib/tests/test_pickle.py,subprocess (subprocess_run_helper),1c054c482388607586cad067af70bf891053ee6e,2023-09-24T09:32:36+01:00,Ruth Comer,MNT: only account for Artists once in fig.get_tightbbox,1087,Figure pickle format used in subprocess test
matplotlib,lib/matplotlib/ticker.py,lib/matplotlib/tests/test_ticker.py,subprocess (subprocess_run_helper),15d6c2fdf78cf1111139d7a85293fa2745e46f5a,2023-09-18T17:07:06+02:00,Tim Hoffmann,Backport PR #26804: Fix issue with locale comma when not using math text,718,Ticker locale test in subprocess
matplotlib,lib/matplotlib/ticker.py,lib/matplotlib/tests/test_ticker.py,subprocess (subprocess_run_helper),f923a8a91ec33313f2cc17e33d0f3f09e1460dd9,2023-09-18T09:31:12+02:00,Oscar Gustafsson,Fix issue with locale comma when not using math text,718,Ticker locale test in subprocess
matplotlib,lib/matplotlib/figure.py,lib/matplotlib/tests/test_pickle.py,subprocess (subprocess_run_helper),0421fde8ff9785f318d13a64c5be92fe90462e2c,2023-09-06T20:52:37-06:00,Greg Lucas,Backport PR #26491: TYP: Add common-type overloads of subplot_mosaic,1087,Figure pickle format used in subprocess test
matplotlib,lib/matplotlib/figure.py,lib/matplotlib/tests/test_pickle.py,subprocess (subprocess_run_helper),823d60d0d75dac4cc2f3866a8177d5849f04f0b8,2023-08-31T14:57:35-07:00,Jody Klymak,DOC: some debug steps for backend issues [ci doc],1087,Figure pickle format used in subprocess test
matplotlib,lib/matplotlib/figure.py,lib/matplotlib/tests/test_pickle.py,subprocess (subprocess_run_helper),448e9f6ffabdb44d3a1d0ddfa6d39908d550a2ca,2023-08-31T11:10:15-07:00,Jody Klymak,DOC: organize figure API [ci doc],1087,Figure pickle format used in subprocess test
matplotlib,lib/matplotlib/figure.py,lib/matplotlib/tests/test_pickle.py,subprocess (subprocess_run_helper),51babd2dc5aec9e38370bc2ffad9e91e2047f94a,2023-08-31T09:11:54-05:00,Kyle Sunden,Backport PR #26657: DOC: Fix some small issues,1087,Figure pickle format used in subprocess test
matplotlib,lib/matplotlib/figure.py,lib/matplotlib/tests/test_pickle.py,subprocess (subprocess_run_helper),03651fc6cd6c025c12896d5a2c8ba1921d628d48,2023-08-30T22:25:19+02:00,Tim Hoffmann,"[DOC] Remove ""Discouraged"" notices that have been superseded by deprecation",1087,Figure pickle format used in subprocess test
matplotlib,lib/matplotlib/figure.py,lib/matplotlib/tests/test_pickle.py,subprocess (subprocess_run_helper),8e782fa952c0fd0bba275360901439cb36d35938,2023-08-30T20:33:38-04:00,Elliott Sales de Andrade,"Backport PR #26649: [DOC] Remove ""Discouraged"" notices that have been superseded by deprecation",1087,Figure pickle format used in subprocess test
matplotlib,lib/matplotlib/figure.py,lib/matplotlib/tests/test_pickle.py,subprocess (subprocess_run_helper),f403f2e306109ca962146684ebea61f1d6521519,2023-08-30T20:21:23-04:00,Elliott Sales de Andrade,DOC: Remove usage of discouraged layout engine API,1087,Figure pickle format used in subprocess test
matplotlib,lib/matplotlib/ticker.py,lib/matplotlib/tests/test_ticker.py,subprocess (subprocess_run_helper),10504d51f33a2e0b71ef4c195fe094e10833346a,2023-08-30T16:04:01-05:00,Kyle Sunden,Backport PR #26348: Test some untested Locator code,718,Ticker locale test in subprocess
matplotlib,lib/matplotlib/figure.py,lib/matplotlib/tests/test_pickle.py,subprocess (subprocess_run_helper),49e0aef999e6fb66fc16d4fdc21a0ae6d5cff197,2023-08-30T15:36:23+02:00,Tim Hoffmann,Backport PR #26636: [Doc] Improve set_layout_engine docs,1087,Figure pickle format used in subprocess test
matplotlib,lib/matplotlib/figure.py,lib/matplotlib/tests/test_pickle.py,subprocess (subprocess_run_helper),8e88d1baebb6ccd75755ff82c6e8bf34499f9dcd,2023-08-30T12:25:55+02:00,Oscar Gustafsson,[Doc] Improve set_layout_engine docs,1087,Figure pickle format used in subprocess test
matplotlib,lib/matplotlib/figure.py,lib/matplotlib/tests/test_pickle.py,subprocess (subprocess_run_helper),219323a1cb6fe5840b4a503d7dc8962a236d7664,2023-08-30T10:47:20+02:00,Tim Hoffmann,[MNT] Move SubplotParams from figure to gridspec,1087,Figure pickle format used in subprocess test
matplotlib,lib/matplotlib/figure.py,lib/matplotlib/tests/test_pickle.py,subprocess (subprocess_run_helper),0132280642dfd0ba861cf71b221a2228d4fa47ce,2023-08-28T13:52:59-05:00,Kyle Sunden,Backport PR #26614: Properly disconnect machinery when removing child axes.,1087,Figure pickle format used in subprocess test
matplotlib,lib/matplotlib/figure.py,lib/matplotlib/tests/test_pickle.py,subprocess (subprocess_run_helper),bd0da748bd376015bdf5c6296a4fa6d0d08080fd,2023-08-28T12:12:09+02:00,Antony Lee,Properly disconnect machinery when removing child axes.,1087,Figure pickle format used in subprocess test
matplotlib,lib/matplotlib/ticker.py,lib/matplotlib/tests/test_ticker.py,subprocess (subprocess_run_helper),66c02bc16dfabd9fa3a2b8b8f08ca5d751d3297c,2023-08-26T22:15:16+02:00,Antony Lee,Cleanup AutoMinorLocator implementation.,718,Ticker locale test in subprocess
matplotlib,lib/matplotlib/tests/baseline_images/test_axes/bxp_horizontal.png,lib/matplotlib/tests/test_axes.py,image comparison (runtime file read),4ffe41102a3c2083c5ba567f40440eb1ca974bfa,2023-08-21T13:26:58-07:00,Prajwal Agrawal,Backport PR #26462: Boxplot fix median line extending past box boundaries #19409,6,Baseline image for visual comparison
matplotlib,lib/matplotlib/tests/baseline_images/test_axes/bxp_horizontal.png,lib/matplotlib/tests/test_axes.py,image comparison (runtime file read),813e41a89f96dcd040a1f49726f8cc5659da6acb,2023-08-21T13:26:58-07:00,Prajwal Agrawal,Boxplot fix median line extending past box boundaries (#26462),6,Baseline image for visual comparison
matplotlib,lib/matplotlib/figure.py,lib/matplotlib/tests/test_pickle.py,subprocess (subprocess_run_helper),58d5aad7ba8bec31cf1ff5dc4a758fabc9b7fe16,2023-08-10T03:52:43-04:00,Elliott Sales de Andrade,TYP: Add common type overloads of subplot_mosaic,1087,Figure pickle format used in subprocess test
matplotlib,lib/matplotlib/ticker.py,lib/matplotlib/tests/test_ticker.py,subprocess (subprocess_run_helper),3a86726bd44395c07442b17cd02231e90c75ba7d,2023-08-08T14:56:37+02:00,Antony Lee,Minor cleanups.,718,Ticker locale test in subprocess
matplotlib,lib/matplotlib/figure.py,lib/matplotlib/tests/test_pickle.py,subprocess (subprocess_run_helper),88e1353d2fde75aa1c30c97b00243e968370bf46,2023-08-04T15:09:34+02:00,Tim Hoffmann,Rename an internal parameter of _label_outer_x/yaxis(),1087,Figure pickle format used in subprocess test
matplotlib,lib/matplotlib/figure.py,lib/matplotlib/tests/test_pickle.py,subprocess (subprocess_run_helper),8366bf482e3b3b4e7f9fa41004e3c107802f9dd5,2023-07-21T04:58:31-04:00,Elliott Sales de Andrade,Avoid setting SubFigure.bbox_relative to None,1087,Figure pickle format used in subprocess test
matplotlib,lib/matplotlib/ticker.py,lib/matplotlib/tests/test_ticker.py,subprocess (subprocess_run_helper),09ab594011cd5c7712c03a2b6a5348d3c224ab9c,2023-07-19T04:12:07+02:00,Oscar Gustafsson,Test some untested Locator code and code improvements,718,Ticker locale test in subprocess
matplotlib,lib/matplotlib/figure.py,lib/matplotlib/tests/test_pickle.py,subprocess (subprocess_run_helper),bcec42b75ef5ac9beff27a3db2977d5ca059c631,2023-07-13T12:42:40-04:00,Thomas A Caswell,FIX: move the font lock higher up the call and class tree,1087,Figure pickle format used in subprocess test
matplotlib,lib/matplotlib/figure.py,lib/matplotlib/tests/test_pickle.py,subprocess (subprocess_run_helper),f7574a44c631578df89a40cbba2707b03152690c,2023-07-12T17:55:42-04:00,Thomas A Caswell,FIX: do not warn when calling tight_layout multiple times,1087,Figure pickle format used in subprocess test
matplotlib,lib/matplotlib/ticker.py,lib/matplotlib/tests/test_ticker.py,subprocess (subprocess_run_helper),fb067e0064910411d1b148b1a75ea5c4812429af,2023-07-10T11:26:28-07:00,Jody Klymak,Doc: Add ticks document,718,Ticker locale test in subprocess
matplotlib,lib/matplotlib/figure.py,lib/matplotlib/tests/test_pickle.py,subprocess (subprocess_run_helper),ed294356155a40a503af891ede6f8181f51df5aa,2023-07-04T23:40:45-04:00,Elliott Sales de Andrade,Backport PR #25960: FIX: wspace and hspace in subfigures without layout engine,1087,Figure pickle format used in subprocess test
matplotlib,lib/matplotlib/ticker.py,lib/matplotlib/tests/test_ticker.py,subprocess (subprocess_run_helper),2fe9ef7af13421a76dce94972a5079c46f680156,2023-06-29T09:33:20+02:00,Tim Hoffmann,Rewrite Tick formatters example,718,Ticker locale test in subprocess
matplotlib,lib/matplotlib/figure.py,lib/matplotlib/tests/test_pickle.py,subprocess (subprocess_run_helper),23a5bbbb617d976590e529975762547ce1be50e3,2023-06-28T23:21:35-04:00,Thomas A Caswell,Merge pull request #26186 from oscargus/docabrv,1087,Figure pickle format used in subprocess test
matplotlib,lib/matplotlib/figure.py,lib/matplotlib/tests/test_pickle.py,subprocess (subprocess_run_helper),5c34b2b62ffa6407f026d38b8433c9051815d46c,2023-06-26T10:33:09+02:00,Antony Lee,Factor out legend/figlegend nargs validation.,1087,Figure pickle format used in subprocess test
matplotlib,lib/matplotlib/figure.py,lib/matplotlib/tests/test_pickle.py,subprocess (subprocess_run_helper),c85551c0759bd41b6dda805cc21aed761fd9042e,2023-06-25T14:29:20+02:00,Oscar Gustafsson,[doc] Improve documentation types,1087,Figure pickle format used in subprocess test
matplotlib,lib/matplotlib/figure.py,lib/matplotlib/tests/test_pickle.py,subprocess (subprocess_run_helper),b7fd4c1d74a5776e59768a95d35d8c2dc5bbda48,2023-06-23T13:00:34-05:00,Kyle Sunden,Backport PR #26154: MNT: py312 deprecates pickling objects in itertools,1087,Figure pickle format used in subprocess test
matplotlib,lib/matplotlib/figure.py,lib/matplotlib/tests/test_pickle.py,subprocess (subprocess_run_helper),4e0b60c875b3afdabf59abdb8286305224ab8509,2023-06-20T10:48:36-04:00,Thomas A Caswell,FIX: also account for itertools.count used in _AxesStack,1087,Figure pickle format used in subprocess test
matplotlib,lib/matplotlib/backends/backend_macosx.py,lib/matplotlib/tests/test_backend_macosx.py,subprocess (subprocess_run_helper),ee2c8482b57485b94ce9d3108084d9a7bbc45088,2023-06-04T13:10:58-06:00,Greg Lucas,ENH: macosx allow figures can be opened in tabs or windows,146,Backend code executed in subprocess
matplotlib,lib/matplotlib/figure.py,lib/matplotlib/tests/test_pickle.py,subprocess (subprocess_run_helper),18bd2e6754548eba4d5973264beef92e053f474d,2023-06-01T08:47:20+02:00,Antony Lee,Simplify delaxes.,1087,Figure pickle format used in subprocess test
matplotlib,lib/matplotlib/backends/backend_macosx.py,lib/matplotlib/tests/test_backend_macosx.py,subprocess (subprocess_run_helper),d984f782b01fea55074a5dc3cecb4e430b719484,2023-05-31T21:17:44-06:00,Greg Lucas,MNT/FIX: macosx change Timer to NSTimer instance,146,Backend code executed in subprocess
matplotlib,lib/matplotlib/figure.py,lib/matplotlib/tests/test_pickle.py,subprocess (subprocess_run_helper),7901d97695aa7c402575d6e39d88618695e71373,2023-05-29T15:51:59-04:00,Elliott Sales de Andrade,Backport PR #25954: Add note that subfigure is still provisional to docstring,1087,Figure pickle format used in subprocess test
matplotlib,lib/matplotlib/ticker.py,lib/matplotlib/tests/test_ticker.py,subprocess (subprocess_run_helper),6a323c043b77154656b28fd34ac4ca6dfb0ecf9b,2023-05-24T21:48:55+02:00,Vladimir Ilievski,Allow setting default AutoMinorLocator  (#18715),718,Ticker locale test in subprocess
matplotlib,lib/matplotlib/figure.py,lib/matplotlib/tests/test_pickle.py,subprocess (subprocess_run_helper),685c2cac2ac3475c6e0248815572c70f0ed829e4,2023-05-24T20:41:04-04:00,Elliott Sales de Andrade,Backport PR #25964: Fix get_constrained_layout_pads,1087,Figure pickle format used in subprocess test
matplotlib,lib/matplotlib/ticker.py,lib/matplotlib/tests/test_ticker.py,subprocess (subprocess_run_helper),a3306b23b001a97cb3f00d4eaf12f1bf1bdcf1bf,2023-05-24T17:55:28+02:00,Clément Robert,FIX: resolve an issue where no ticks would be drawn for a colorbar with SymLogNorm and ranging exactly from 0 to linthresh,718,Ticker locale test in subprocess
matplotlib,lib/matplotlib/backends/backend_macosx.py,lib/matplotlib/tests/test_backend_macosx.py,subprocess (subprocess_run_helper),059c8eee93ee7192f5e15df11251ef220f4c1b13,2023-05-24T16:41:21+02:00,Antony Lee,Fix support for Ctrl-C on the macosx backend.,146,Backend code executed in subprocess
matplotlib,lib/matplotlib/figure.py,lib/matplotlib/tests/test_pickle.py,subprocess (subprocess_run_helper),67d112685a503a620938ce6db5a5898201ff1e9c,2023-05-24T16:06:21+02:00,Steffen Rehberg,Fix get_constrained_layout_pads(),1087,Figure pickle format used in subprocess test
matplotlib,lib/matplotlib/figure.py,lib/matplotlib/tests/test_pickle.py,subprocess (subprocess_run_helper),5d9c6306c925b997b9e5385333a19999322e9ef5,2023-05-23T22:48:32+01:00,Ruth Comer,FIX: wspace and hspace in subfigures without layout engine,1087,Figure pickle format used in subprocess test
matplotlib,lib/matplotlib/figure.py,lib/matplotlib/tests/test_pickle.py,subprocess (subprocess_run_helper),aaeda87306140204a065b15b6b85cb10e95ec5a9,2023-05-23T06:54:05+02:00,Tim Hoffmann,Add note that subfigure is still provisional to docstring,1087,Figure pickle format used in subprocess test
matplotlib,lib/matplotlib/figure.py,lib/matplotlib/tests/test_pickle.py,subprocess (subprocess_run_helper),d2d9187fedbeb29e96b701d1c78533c30f1e85b9,2023-05-18T16:38:48+05:30,vizzy_viz,#25900 update figure.py,1087,Figure pickle format used in subprocess test
matplotlib,lib/matplotlib/figure.py,lib/matplotlib/tests/test_pickle.py,subprocess (subprocess_run_helper),41a16d4347f9f4739ebd950b093f22b97f1cb1ac,2023-05-15T22:47:49+02:00,Tim Hoffmann,Merge pull request #25873 from tacaswell/doc/colorbar_spacestealing,1087,Figure pickle format used in subprocess test
matplotlib,lib/matplotlib/figure.py,lib/matplotlib/tests/test_pickle.py,subprocess (subprocess_run_helper),3eb3c87d7b0d6f075a845c603774186c92816c47,2023-05-15T14:45:00-04:00,Thomas A Caswell,DOC: re-order docstring,1087,Figure pickle format used in subprocess test
matplotlib,lib/matplotlib/figure.py,lib/matplotlib/tests/test_pickle.py,subprocess (subprocess_run_helper),92d82a976143ba7464605e70e78c7316137911ca,2023-05-14T16:09:26-04:00,Thomas A Caswell,DOC: edits from review,1087,Figure pickle format used in subprocess test
matplotlib,lib/matplotlib/figure.py,lib/matplotlib/tests/test_pickle.py,subprocess (subprocess_run_helper),48aa8949ec62a9c2693d13e5bae25bc48a8d806e,2023-05-13T19:25:02+02:00,Antony Lee,Check gridspecness of colorbars on the right figure.,1087,Figure pickle format used in subprocess test
matplotlib,lib/matplotlib/figure.py,lib/matplotlib/tests/test_pickle.py,subprocess (subprocess_run_helper),9cfe4e915040348d27aa9a196b7ad7426456f2e0,2023-05-12T16:19:46-04:00,Thomas A Caswell,DOC: clarify how colorbar steals space,1087,Figure pickle format used in subprocess test
matplotlib,lib/matplotlib/figure.py,lib/matplotlib/tests/test_pickle.py,subprocess (subprocess_run_helper),6dbd25711823af714c8aff5a5f22df47caade70f,2023-05-11T18:40:21-04:00,Thomas A Caswell,DOC: tweak wording in warning,1087,Figure pickle format used in subprocess test
matplotlib,lib/matplotlib/figure.py,lib/matplotlib/tests/test_pickle.py,subprocess (subprocess_run_helper),690399057f8a26e927cccb33c661c9bac22ae580,2023-05-11T03:11:29-04:00,Elliott Sales de Andrade,Deprecate passing extra arguments to Figure.add_axes,1087,Figure pickle format used in subprocess test
matplotlib,lib/matplotlib/mpl-data/stylelib/classic.mplstyle,lib/matplotlib/tests/test_style.py,importlib.resources,0da1b6c80ff067a158af07d5d65fc1e01efdd8cc,2023-04-29T01:16:15-06:00,Scott Shambaugh,Implement exact 3d plot limits,69,Style file loaded via package resources
matplotlib,lib/matplotlib/ticker.py,lib/matplotlib/tests/test_ticker.py,subprocess (subprocess_run_helper),0da1b6c80ff067a158af07d5d65fc1e01efdd8cc,2023-04-29T01:16:15-06:00,Scott Shambaugh,Implement exact 3d plot limits,718,Ticker locale test in subprocess
matplotlib,lib/matplotlib/figure.py,lib/matplotlib/tests/test_pickle.py,subprocess (subprocess_run_helper),0d3fda541d7b3438040760e5c626dbb2491bec3e,2023-04-14T23:26:30+02:00,Tim Hoffmann,"Add Figure methods get_suptitle(), get_subxlabel(), get_supylabel()",1087,Figure pickle format used in subprocess test
matplotlib,lib/matplotlib/ticker.py,lib/matplotlib/tests/test_ticker.py,subprocess (subprocess_run_helper),e1391cf6ca55597682794569d9c6ba5c98b5a6c9,2023-04-13T08:25:28+01:00,Ruth Comer,numdecs deprecation: tidy up,718,Ticker locale test in subprocess
matplotlib,lib/matplotlib/ticker.py,lib/matplotlib/tests/test_ticker.py,subprocess (subprocess_run_helper),7cb241805a92274db20f75d818c5dbff95afa202,2023-04-13T08:14:46+01:00,Ruth Comer,MNT: simplify deprecation of numdecs attribute,718,Ticker locale test in subprocess
matplotlib,lib/matplotlib/mpl-data/stylelib/classic.mplstyle,lib/matplotlib/tests/test_style.py,importlib.resources,ab4ac3fbadeed35df892837e3257e3a42b2ffbbe,2023-04-10T20:29:31-04:00,Elliott Sales de Andrade,Fix 'can not' -> 'cannot' typo,69,Style file loaded via package resources
matplotlib,lib/matplotlib/figure.py,lib/matplotlib/tests/test_pickle.py,subprocess (subprocess_run_helper),ab4ac3fbadeed35df892837e3257e3a42b2ffbbe,2023-04-10T20:29:31-04:00,Elliott Sales de Andrade,Fix 'can not' -> 'cannot' typo,1087,Figure pickle format used in subprocess test
matplotlib,lib/matplotlib/ticker.py,lib/matplotlib/tests/test_ticker.py,subprocess (subprocess_run_helper),ab4ac3fbadeed35df892837e3257e3a42b2ffbbe,2023-04-10T20:29:31-04:00,Elliott Sales de Andrade,Fix 'can not' -> 'cannot' typo,718,Ticker locale test in subprocess
matplotlib,lib/matplotlib/ticker.py,lib/matplotlib/tests/test_ticker.py,subprocess (subprocess_run_helper),fe0b069b06e3ee98108a20b30d9c1f10915ee77d,2023-04-09T13:35:06+01:00,Ruth Comer,MNT: deprecate unused numdecs LogLocator param,718,Ticker locale test in subprocess
matplotlib,lib/matplotlib/figure.py,lib/matplotlib/tests/test_pickle.py,subprocess (subprocess_run_helper),6a82f38fe06bd40bc7dc2426dc8953a94a06e70d,2023-04-05T17:00:49+02:00,Oscar Gustafsson,Backport PR #25624: FIX: correctly unset the layout engine in Figure.tight_layout,1087,Figure pickle format used in subprocess test
matplotlib,lib/matplotlib/figure.py,lib/matplotlib/tests/test_pickle.py,subprocess (subprocess_run_helper),009415f3ebe1087f13a0acfda02734874b1e8d39,2023-04-05T09:32:34-04:00,Thomas A Caswell,FIX: correctly unset the layout engine in Figure.tight_layout,1087,Figure pickle format used in subprocess test
matplotlib,lib/matplotlib/figure.py,lib/matplotlib/tests/test_pickle.py,subprocess (subprocess_run_helper),8edf04f929bfd061353158d4b997f54b4b618bbf,2023-04-03T15:55:26-05:00,Kyle Sunden,Missing return types for Figure,1087,Figure pickle format used in subprocess test
matplotlib,lib/matplotlib/figure.py,lib/matplotlib/tests/test_pickle.py,subprocess (subprocess_run_helper),ec3c8beb8c2ed870af61e02a08c2efe1d66ff756,2023-03-30T17:56:21-05:00,Kyle Sunden,Remaining mpl3.6 deprecations,1087,Figure pickle format used in subprocess test
matplotlib,lib/matplotlib/figure.py,lib/matplotlib/tests/test_pickle.py,subprocess (subprocess_run_helper),a6230cc72009483697be95d400eb23cdfcc7535b,2023-03-24T12:00:02+01:00,Antony Lee,"In Artist.contains, check that moussevents occurred on the right canvas.",1087,Figure pickle format used in subprocess test
matplotlib,lib/matplotlib/figure.py,lib/matplotlib/tests/test_pickle.py,subprocess (subprocess_run_helper),b5c141c7f6d51b26f1818016f34ec18698d4feb1,2023-03-17T09:10:22-07:00,Jody Klymak,DOC: user/explain reorg (and moving a lot of tutorials). (#25395),1087,Figure pickle format used in subprocess test
matplotlib,lib/matplotlib/figure.py,lib/matplotlib/tests/test_pickle.py,subprocess (subprocess_run_helper),0968f71bd11f414b54be1706187c3921a01ed86c,2023-03-14T12:07:56+01:00,Antony Lee,Expire more mpl3.6 deprecations.,1087,Figure pickle format used in subprocess test
matplotlib,lib/matplotlib/backends/backend_macosx.py,lib/matplotlib/tests/test_backend_macosx.py,subprocess (subprocess_run_helper),0968f71bd11f414b54be1706187c3921a01ed86c,2023-03-14T12:07:56+01:00,Antony Lee,Expire more mpl3.6 deprecations.,146,Backend code executed in subprocess
matplotlib,lib/matplotlib/figure.py,lib/matplotlib/tests/test_pickle.py,subprocess (subprocess_run_helper),2f1be816dbeff432c8c1e01c44d9c0ba9d10e150,2023-03-14T02:22:30-04:00,Elliott Sales de Andrade,Backport PR #25433: Release mouse grabs when owning Axes is removed,1087,Figure pickle format used in subprocess test
matplotlib,lib/matplotlib/figure.py,lib/matplotlib/tests/test_pickle.py,subprocess (subprocess_run_helper),43c35e7c51073ecf8f82789f5f42b3238117cb56,2023-03-14T02:19:17-05:00,Kyle Sunden,Edit error messages for when metadata is passed to `savefig` (#25430),1087,Figure pickle format used in subprocess test
matplotlib,lib/matplotlib/figure.py,lib/matplotlib/tests/test_pickle.py,subprocess (subprocess_run_helper),ad5a98b65fb60b91db5582800f2553c6afb67601,2023-03-11T03:23:28-05:00,Elliott Sales de Andrade,Release mouse grabs when owning Axes is removed,1087,Figure pickle format used in subprocess test
matplotlib,lib/matplotlib/ticker.py,lib/matplotlib/tests/test_ticker.py,subprocess (subprocess_run_helper),874e6ea8610da1f76f886d0327f1e5fc398d771a,2023-03-08T16:47:48+01:00,David Kaméus,mnt: simplify stride calculation in LogLocator.tick_values,718,Ticker locale test in subprocess
matplotlib,lib/matplotlib/ticker.py,lib/matplotlib/tests/test_ticker.py,subprocess (subprocess_run_helper),6d03ed8b653aa6e7da9eec40c3144b11d64e456f,2023-03-07T12:02:57+01:00,II-Day-II,fix: revert simplification of stride calculation in LogLocator (#3),718,Ticker locale test in subprocess
matplotlib,lib/matplotlib/ticker.py,lib/matplotlib/tests/test_ticker.py,subprocess (subprocess_run_helper),40c06a27a1404e55a9ed1fd9d23a894f026be347,2023-02-16T10:52:05+05:30,devRD,Fix unintended space after comma as a decimal separator,718,Ticker locale test in subprocess
matplotlib,lib/matplotlib/ticker.py,lib/matplotlib/tests/test_ticker.py,subprocess (subprocess_run_helper),250a8bb5889ee5b8c186952abcc6fdb890243253,2023-02-10T16:17:42Z,David Stansby,Clean + comment MaxNLocator (#25166),718,Ticker locale test in subprocess
matplotlib,lib/matplotlib/ticker.py,lib/matplotlib/tests/test_ticker.py,subprocess (subprocess_run_helper),107fa52876fb926742b05010faf61efa2c8e1b0b,2023-01-26T00:13:11+01:00,Michael Dittrich,feat: add new SI prefixes to ticker,718,Ticker locale test in subprocess
matplotlib,lib/matplotlib/ticker.py,lib/matplotlib/tests/test_ticker.py,subprocess (subprocess_run_helper),4d306402bb66d6d4c694d8e3e14b91054417070e,2023-01-19T19:39:41-07:00,Greg Lucas,MNT: Update code with Python 3.9+ syntax,718,Ticker locale test in subprocess
matplotlib,lib/matplotlib/ticker.py,lib/matplotlib/tests/test_ticker.py,subprocess (subprocess_run_helper),63a83daed7cf78db15455c4606a50e36f76c17c2,2023-01-15T12:18:08+01:00,Oscar Gustafsson,Fix issue with shared log axis,718,Ticker locale test in subprocess
matplotlib,lib/matplotlib/figure.py,lib/matplotlib/tests/test_pickle.py,subprocess (subprocess_run_helper),74cb2886404823fe4ff3d01227f13d614934ca79,2023-01-14T15:04:13+01:00,Oscar Gustafsson,Remove execute_constrained_layout,1087,Figure pickle format used in subprocess test
matplotlib,lib/matplotlib/ticker.py,lib/matplotlib/tests/test_ticker.py,subprocess (subprocess_run_helper),9aa564cab59ad94c5dd977d9865a15e18a8f6ad5,2023-01-14T14:24:15+01:00,Oscar Gustafsson,Expire deprecations,718,Ticker locale test in subprocess
matplotlib,lib/matplotlib/ticker.py,lib/matplotlib/tests/test_ticker.py,subprocess (subprocess_run_helper),85bb0be019aa630fab54fd07704a211a51b37b7c,2023-01-05T20:10:30+01:00,Antony Lee,Harmonize exceptions for unknown keyword arguments.,718,Ticker locale test in subprocess
matplotlib,lib/matplotlib/ticker.py,lib/matplotlib/tests/test_ticker.py,subprocess (subprocess_run_helper),8cd356ae1acee2d10f0ecc4bd1a3f6c320bcc0ce,2022-12-19T11:07:35+01:00,Oscar Gustafsson,Change the way to check for a masked constant.,718,Ticker locale test in subprocess
